date,county,count,latitude,longitude,state
2017.06.01,"Bergen,NJ",585,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",629,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",637,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",664,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",676,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",828,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",831,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",839,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",864,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",881,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",918,40.73,-74.07,NJ
2017.06.03,"Bergen,NJ",953,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",973,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",980,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",1141,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",1208,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",1263,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",1314,40.73,-74.07,NJ
2017.06.03,"Bergen,NJ",1387,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",1796,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",2074,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",2402,40.73,-74.07,NJ
2017.06.01,"Bergen,NJ",2422,40.73,-74.07,NJ
2017.06.02,"Bergen,NJ",2446,40.73,-74.07,NJ
2017.06.04,"Bergen,NJ",2965,40.73,-74.07,NJ
2017.06.03,"Bergen,NJ",6325,40.73,-74.07,NJ
2017.06.01,"Berkeley,SC",555,32.92,-80,SC
2017.06.04,"Berkeley,SC",858,32.92,-80,SC
2017.06.02,"Berkeley,WV",550,39.5,-77.93,WV
2017.06.03,"Berkeley,WV",972,39.5,-77.93,WV
2017.06.04,"Berks,PA",564,40.32,-75.98,PA
2017.06.01,"Berks,PA",617,40.32,-75.98,PA
2017.06.01,"Berks,PA",643,40.32,-75.98,PA
2017.06.02,"Berks,PA",867,40.32,-75.98,PA
2017.06.02,"Berks,PA",1185,40.32,-75.98,PA
2017.06.03,"Berks,PA",1451,40.32,-75.98,PA
2017.06.02,"Berks,PA",1881,40.32,-75.98,PA
2017.06.02,"Berks,PA",2942,40.32,-75.98,PA
2017.06.02,"Berkshire,MA",637,42.52,-73.2,MA
2017.06.02,"Berkshire,MA",877,42.52,-73.2,MA
2017.06.01,"Berkshire,MA",1136,42.52,-73.2,MA
2017.06.03,"Bernalillo,NM",519,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",545,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",546,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",583,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",588,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",600,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",625,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",628,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",635,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",649,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",658,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",664,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",740,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",781,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",799,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",830,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",851,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",901,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",944,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",995,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",998,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",1021,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",1178,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",1235,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",1268,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",1350,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",1356,35.3,-106.55,NM
2017.06.04,"Bernalillo,NM",1362,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",1383,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",1606,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",2010,35.3,-106.55,NM
2017.06.01,"Bernalillo,NM",2153,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",2460,35.3,-106.55,NM
2017.06.03,"Bernalillo,NM",3420,35.3,-106.55,NM
2017.06.02,"Bernalillo,NM",6002,35.3,-106.55,NM
2017.06.02,"Berrien,MI",511,41.95,-86.28,MI
2017.06.03,"Berrien,MI",638,41.95,-86.28,MI
2017.06.01,"Berrien,MI",669,41.95,-86.28,MI
2017.06.02,"Berrien,MI",1022,41.95,-86.28,MI
2017.06.04,"Berrien,MI",1180,41.95,-86.28,MI
2017.06.03,"Berrien,MI",1510,41.95,-86.28,MI
2017.06.04,"Berrien,MI",2152,41.95,-86.28,MI
2017.06.04,"Berrien,MI",2162,41.95,-86.28,MI
2017.06.02,"Bexar,TX",508,29.23,-98.68,TX
2017.06.01,"Bexar,TX",520,29.23,-98.68,TX
2017.06.02,"Bexar,TX",548,29.23,-98.68,TX
2017.06.01,"Bexar,TX",558,29.23,-98.68,TX
2017.06.03,"Bexar,TX",572,29.23,-98.68,TX
2017.06.01,"Bexar,TX",578,29.23,-98.68,TX
2017.06.01,"Bexar,TX",591,29.23,-98.68,TX
2017.06.03,"Bexar,TX",596,29.23,-98.68,TX
2017.06.02,"Bexar,TX",605,29.23,-98.68,TX
2017.06.02,"Bexar,TX",607,29.23,-98.68,TX
2017.06.04,"Bexar,TX",625,29.23,-98.68,TX
2017.06.02,"Bexar,TX",636,29.23,-98.68,TX
2017.06.01,"Bexar,TX",638,29.23,-98.68,TX
2017.06.03,"Bexar,TX",641,29.23,-98.68,TX
2017.06.03,"Bexar,TX",653,29.23,-98.68,TX
2017.06.01,"Bexar,TX",657,29.23,-98.68,TX
2017.06.03,"Bexar,TX",707,29.23,-98.68,TX
2017.06.02,"Bexar,TX",723,29.23,-98.68,TX
2017.06.04,"Bexar,TX",785,29.23,-98.68,TX
2017.06.03,"Bexar,TX",790,29.23,-98.68,TX
2017.06.02,"Bexar,TX",811,29.23,-98.68,TX
2017.06.03,"Bexar,TX",821,29.23,-98.68,TX
2017.06.04,"Bexar,TX",889,29.23,-98.68,TX
2017.06.03,"Bexar,TX",893,29.23,-98.68,TX
2017.06.04,"Bexar,TX",918,29.23,-98.68,TX
2017.06.01,"Bexar,TX",919,29.23,-98.68,TX
2017.06.04,"Bexar,TX",921,29.23,-98.68,TX
2017.06.02,"Bexar,TX",924,29.23,-98.68,TX
2017.06.01,"Bexar,TX",942,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1062,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1065,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1074,29.23,-98.68,TX
2017.06.03,"Bexar,TX",1112,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1142,29.23,-98.68,TX
2017.06.04,"Bexar,TX",1197,29.23,-98.68,TX
2017.06.03,"Bexar,TX",1200,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1326,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1336,29.23,-98.68,TX
2017.06.02,"Bexar,TX",1487,29.23,-98.68,TX
2017.06.03,"Bexar,TX",1565,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1734,29.23,-98.68,TX
2017.06.03,"Bexar,TX",1736,29.23,-98.68,TX
2017.06.01,"Bexar,TX",1835,29.23,-98.68,TX
2017.06.04,"Bexar,TX",1843,29.23,-98.68,TX
2017.06.04,"Bexar,TX",1976,29.23,-98.68,TX
2017.06.02,"Bexar,TX",1982,29.23,-98.68,TX
2017.06.03,"Bexar,TX",2111,29.23,-98.68,TX
2017.06.02,"Bexar,TX",2202,29.23,-98.68,TX
2017.06.03,"Bexar,TX",2364,29.23,-98.68,TX
2017.06.03,"Bexar,TX",2487,29.23,-98.68,TX
2017.06.04,"Bexar,TX",2497,29.23,-98.68,TX
2017.06.01,"Bexar,TX",2562,29.23,-98.68,TX
2017.06.03,"Bexar,TX",3984,29.23,-98.68,TX
2017.06.01,"Bexar,TX",4811,29.23,-98.68,TX
2017.06.04,"Bexar,TX",4851,29.23,-98.68,TX
2017.06.01,"Bexar,TX",5068,29.23,-98.68,TX
2017.06.04,"Bexar,TX",6095,29.23,-98.68,TX
2017.06.04,"Bexar,TX",6462,29.23,-98.68,TX
2017.06.03,"Bexar,TX",9412,29.23,-98.68,TX
2017.06.04,"Bexar,TX",9775,29.23,-98.68,TX
2017.06.03,"Bibb,GA",521,32.5,-85,GA
2017.06.02,"Bibb,GA",662,32.5,-85,GA
2017.06.03,"Bibb,GA",668,32.5,-85,GA
2017.06.03,"Bibb,GA",673,32.5,-85,GA
2017.06.01,"Bibb,GA",762,32.5,-85,GA
2017.06.04,"Bibb,GA",765,32.5,-85,GA
2017.06.01,"Bibb,GA",983,32.5,-85,GA
2017.06.04,"Bibb,GA",1196,32.5,-85,GA
2017.06.02,"Bibb,GA",1438,32.5,-85,GA
2017.06.02,"Bibb,GA",1736,32.5,-85,GA
2017.06.03,"Bibb,GA",2221,32.5,-85,GA
2017.06.03,"Big Horn,MT",747,45.52,-107.48,MT
2017.06.02,"Black Hawk,IA",552,42.47,-92.31,IA
2017.06.04,"Black Hawk,IA",651,42.47,-92.31,IA
2017.06.02,"Black Hawk,IA",1033,42.47,-92.31,IA
2017.06.03,"Black Hawk,IA",1203,42.47,-92.31,IA
2017.06.04,"Black Hawk,IA",1699,42.47,-92.31,IA
2017.06.02,"Blackford,IN",511,40.47,-85.32,IN
2017.06.01,"Blaine,ID",531,43.35,-114.6,ID
2017.06.02,"Blair,PA",881,40.4,-78.42,PA
2017.06.02,"Blair,PA",1270,40.4,-78.42,PA
2017.06.02,"Blount,AL",716,31.63,-88.08,AL
2017.06.04,"Blount,AL",1591,31.63,-88.08,AL
2017.06.01,"Blount,TN",558,35.78,-83.9,TN
2017.06.04,"Blount,TN",2825,35.78,-83.9,TN
2017.06.01,"Blue Earth,MN",616,43.63,-94.1,MN
2017.06.01,"Blue Earth,MN",806,43.63,-94.1,MN
2017.06.04,"Blue Earth,MN",1954,43.63,-94.1,MN
2017.06.01,"Boise,ID",745,43.62,-116.2,ID
2017.06.03,"Bolivar,MS",718,33.67,-91.05,MS
2017.06.03,"Bond,IL",873,38.82,-87.7,IL
2017.06.04,"Bonneville,ID",503,43.32,-111.78,ID
2017.06.04,"Bonneville,ID",788,43.32,-111.78,ID
2017.06.01,"Bonneville,ID",792,43.32,-111.78,ID
2017.06.01,"Bonneville,ID",979,43.32,-111.78,ID
2017.06.02,"Bonneville,ID",1065,43.32,-111.78,ID
2017.06.02,"Boone,IL",674,42.37,-88.75,IL
2017.06.04,"Boone,IN",861,41.35,-87.13,IN
2017.06.03,"Boone,IN",1466,41.35,-87.13,IN
2017.06.01,"Boone,KY",696,37.52,-84.32,KY
2017.06.02,"Boone,KY",945,37.52,-84.32,KY
2017.06.03,"Boone,KY",1398,37.52,-84.32,KY
2017.06.03,"Boone,KY",4997,37.52,-84.32,KY
2017.06.03,"Boone,MO",509,39.08,-92.83,MO
2017.06.01,"Boone,MO",573,39.08,-92.83,MO
2017.06.02,"Boone,MO",605,39.08,-92.83,MO
2017.06.02,"Boone,MO",642,39.08,-92.83,MO
2017.06.01,"Boone,MO",663,39.08,-92.83,MO
2017.06.04,"Boone,MO",891,39.08,-92.83,MO
2017.06.04,"Boone,MO",1369,39.08,-92.83,MO
2017.06.02,"Boone,MO",1867,39.08,-92.83,MO
2017.06.03,"Boone,MO",2495,39.08,-92.83,MO
2017.06.01,"Boone,WV",700,38.13,-81.22,WV
2017.06.02,"Botetourt,VA",1149,37.56,-79.79,VA
2017.06.01,"Botetourt,VA",1586,37.56,-79.79,VA
2017.06.02,"Boulder,CO",541,40.02,-105.27,CO
2017.06.01,"Boulder,CO",572,40.02,-105.27,CO
2017.06.02,"Boulder,CO",585,40.02,-105.27,CO
2017.06.02,"Boulder,CO",621,40.02,-105.27,CO
2017.06.02,"Boulder,CO",735,40.02,-105.27,CO
2017.06.01,"Boulder,CO",747,40.02,-105.27,CO
2017.06.04,"Boulder,CO",790,40.02,-105.27,CO
2017.06.02,"Boulder,CO",821,40.02,-105.27,CO
2017.06.01,"Boulder,CO",918,40.02,-105.27,CO
2017.06.04,"Boulder,CO",1004,40.02,-105.27,CO
2017.06.03,"Boulder,CO",1210,40.02,-105.27,CO
2017.06.01,"Boulder,CO",1344,40.02,-105.27,CO
2017.06.01,"Boulder,CO",1410,40.02,-105.27,CO
2017.06.03,"Boulder,CO",2127,40.02,-105.27,CO
2017.06.01,"Boulder,CO",5434,40.02,-105.27,CO
2017.06.03,"Boulder,CO",6187,40.02,-105.27,CO
2017.06.02,"Bourbon,KY",951,37.05,-84.62,KY
2017.06.02,"Bowie,TX",508,33.57,-97.85,TX
2017.06.01,"Bowie,TX",963,33.57,-97.85,TX
2017.06.04,"Bowie,TX",1011,33.57,-97.85,TX
2017.06.03,"Bowie,TX",2628,33.57,-97.85,TX
2017.06.01,"Box Elder,UT",587,41.5,-112.96,UT
2017.06.02,"Box Elder,UT",664,41.5,-112.96,UT
2017.06.04,"Box Elder,UT",1196,41.5,-112.96,UT
2017.06.04,"Box Elder,UT",1232,41.5,-112.96,UT
2017.06.04,"Boyd,KY",692,38.55,-84.4,KY
2017.06.01,"Boyd,KY",1805,38.55,-84.4,KY
2017.06.04,"Boyle,KY",859,37.62,-84.85,KY
2017.06.04,"Bradford,FL",626,30.65,-85.55,FL
2017.06.03,"Bradford,PA",533,41.95,-78.65,PA
2017.06.01,"Bradford,PA",939,41.95,-78.65,PA
2017.06.03,"Bradley,TN",565,36.05,-89.48,TN
2017.06.04,"Bradley,TN",1033,36.05,-89.48,TN
2017.06.02,"Bradley,TN",1467,36.05,-89.48,TN
2017.06.04,"Branch,MI",511,43.95,-86.12,MI
2017.06.01,"Branch,MI",1114,43.95,-86.12,MI
2017.06.02,"Brazoria,TX",528,29.05,-95.57,TX
2017.06.01,"Brazoria,TX",542,29.05,-95.57,TX
2017.06.02,"Brazoria,TX",585,29.05,-95.57,TX
2017.06.04,"Brazoria,TX",822,29.05,-95.57,TX
2017.06.02,"Brazoria,TX",987,29.05,-95.57,TX
2017.06.02,"Brazoria,TX",1008,29.05,-95.57,TX
2017.06.01,"Brazoria,TX",2724,29.05,-95.57,TX
2017.06.03,"Brazoria,TX",7931,29.05,-95.57,TX
2017.06.04,"Brazos,TX",558,32.67,-98.12,TX
2017.06.04,"Brazos,TX",615,32.67,-98.12,TX
2017.06.03,"Brazos,TX",662,32.67,-98.12,TX
2017.06.02,"Brazos,TX",751,32.67,-98.12,TX
2017.06.01,"Brazos,TX",761,32.67,-98.12,TX
2017.06.04,"Brazos,TX",839,32.67,-98.12,TX
2017.06.04,"Brazos,TX",898,32.67,-98.12,TX
2017.06.03,"Brazos,TX",1168,32.67,-98.12,TX
2017.06.04,"Brazos,TX",1572,32.67,-98.12,TX
2017.06.04,"Brazos,TX",1798,32.67,-98.12,TX
2017.06.03,"Brazos,TX",1897,32.67,-98.12,TX
2017.06.02,"Brazos,TX",2928,32.67,-98.12,TX
2017.06.03,"Brazos,TX",3779,32.67,-98.12,TX
2017.06.01,"Brazos,TX",7466,32.67,-98.12,TX
2017.06.02,"Brevard,FL",508,28.31,-80.71,FL
2017.06.02,"Brevard,FL",513,28.31,-80.71,FL
2017.06.03,"Brevard,FL",524,28.31,-80.71,FL
2017.06.04,"Brevard,FL",544,28.31,-80.71,FL
2017.06.01,"Brevard,FL",552,28.31,-80.71,FL
2017.06.01,"Brevard,FL",630,28.31,-80.71,FL
2017.06.04,"Brevard,FL",774,28.31,-80.71,FL
2017.06.02,"Brevard,FL",776,28.31,-80.71,FL
2017.06.01,"Brevard,FL",827,28.31,-80.71,FL
2017.06.02,"Brevard,FL",852,28.31,-80.71,FL
2017.06.02,"Brevard,FL",1306,28.31,-80.71,FL
2017.06.04,"Brevard,FL",1323,28.31,-80.71,FL
2017.06.04,"Brevard,FL",1392,28.31,-80.71,FL
2017.06.04,"Brevard,FL",1441,28.31,-80.71,FL
2017.06.01,"Brevard,FL",1477,28.31,-80.71,FL
2017.06.01,"Brevard,FL",1718,28.31,-80.71,FL
2017.06.03,"Brevard,FL",1753,28.31,-80.71,FL
2017.06.02,"Brevard,FL",4690,28.31,-80.71,FL
2017.06.03,"Bristol,MA",528,41.75,-71.07,MA
2017.06.04,"Bristol,MA",738,41.75,-71.07,MA
2017.06.02,"Bristol,MA",792,41.75,-71.07,MA
2017.06.02,"Bristol,MA",1126,41.75,-71.07,MA
2017.06.04,"Bristol,MA",1538,41.75,-71.07,MA
2017.06.04,"Bristol,MA",1769,41.75,-71.07,MA
2017.06.01,"Bristol,MA",2756,41.75,-71.07,MA
2017.06.02,"Bronx,NY",515,40.85,-73.9,NY
2017.06.01,"Bronx,NY",521,40.85,-73.9,NY
2017.06.02,"Bronx,NY",525,40.85,-73.9,NY
2017.06.03,"Bronx,NY",565,40.85,-73.9,NY
2017.06.03,"Bronx,NY",566,40.85,-73.9,NY
2017.06.03,"Bronx,NY",575,40.85,-73.9,NY
2017.06.02,"Bronx,NY",576,40.85,-73.9,NY
2017.06.04,"Bronx,NY",583,40.85,-73.9,NY
2017.06.04,"Bronx,NY",615,40.85,-73.9,NY
2017.06.04,"Bronx,NY",617,40.85,-73.9,NY
2017.06.03,"Bronx,NY",635,40.85,-73.9,NY
2017.06.04,"Bronx,NY",662,40.85,-73.9,NY
2017.06.03,"Bronx,NY",678,40.85,-73.9,NY
2017.06.02,"Bronx,NY",681,40.85,-73.9,NY
2017.06.02,"Bronx,NY",685,40.85,-73.9,NY
2017.06.02,"Bronx,NY",694,40.85,-73.9,NY
2017.06.04,"Bronx,NY",698,40.85,-73.9,NY
2017.06.03,"Bronx,NY",730,40.85,-73.9,NY
2017.06.03,"Bronx,NY",731,40.85,-73.9,NY
2017.06.02,"Bronx,NY",741,40.85,-73.9,NY
2017.06.03,"Bronx,NY",781,40.85,-73.9,NY
2017.06.04,"Bronx,NY",786,40.85,-73.9,NY
2017.06.04,"Bronx,NY",807,40.85,-73.9,NY
2017.06.02,"Bronx,NY",830,40.85,-73.9,NY
2017.06.02,"Bronx,NY",884,40.85,-73.9,NY
2017.06.03,"Bronx,NY",898,40.85,-73.9,NY
2017.06.03,"Bronx,NY",906,40.85,-73.9,NY
2017.06.04,"Bronx,NY",1068,40.85,-73.9,NY
2017.06.03,"Bronx,NY",1080,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1084,40.85,-73.9,NY
2017.06.03,"Bronx,NY",1198,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1230,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1255,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1332,40.85,-73.9,NY
2017.06.03,"Bronx,NY",1586,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1606,40.85,-73.9,NY
2017.06.03,"Bronx,NY",1670,40.85,-73.9,NY
2017.06.01,"Bronx,NY",1801,40.85,-73.9,NY
2017.06.04,"Bronx,NY",1847,40.85,-73.9,NY
2017.06.04,"Bronx,NY",1863,40.85,-73.9,NY
2017.06.04,"Bronx,NY",1885,40.85,-73.9,NY
2017.06.03,"Bronx,NY",2143,40.85,-73.9,NY
2017.06.04,"Bronx,NY",2433,40.85,-73.9,NY
2017.06.04,"Bronx,NY",3436,40.85,-73.9,NY
2017.06.03,"Bronx,NY",3545,40.85,-73.9,NY
2017.06.02,"Bronx,NY",3749,40.85,-73.9,NY
2017.06.03,"Bronx,NY",3928,40.85,-73.9,NY
2017.06.04,"Bronx,NY",4016,40.85,-73.9,NY
2017.06.04,"Bronx,NY",4631,40.85,-73.9,NY
2017.06.02,"Bronx,NY",11419,40.85,-73.9,NY
2017.06.02,"Brooke,WV",782,40.28,-80.6,WV
2017.06.03,"Brooks,GA",805,32.92,-83.38,GA
2017.06.04,"Broome,NY",559,42.5,-74.3,NY
2017.06.03,"Broome,NY",605,42.5,-74.3,NY
2017.06.02,"Broome,NY",680,42.5,-74.3,NY
2017.06.02,"Broome,NY",681,42.5,-74.3,NY
2017.06.02,"Broome,NY",716,42.5,-74.3,NY
2017.06.03,"Broome,NY",824,42.5,-74.3,NY
2017.06.03,"Broome,NY",872,42.5,-74.3,NY
2017.06.04,"Broome,NY",963,42.5,-74.3,NY
2017.06.04,"Broome,NY",1073,42.5,-74.3,NY
2017.06.03,"Broome,NY",1083,42.5,-74.3,NY
2017.06.04,"Broome,NY",2346,42.5,-74.3,NY
2017.06.03,"Broward,FL",507,26.05,-80.2,FL
2017.06.01,"Broward,FL",519,26.05,-80.2,FL
2017.06.01,"Broward,FL",529,26.05,-80.2,FL
2017.06.02,"Broward,FL",539,26.05,-80.2,FL
2017.06.01,"Broward,FL",560,26.05,-80.2,FL
2017.06.04,"Broward,FL",568,26.05,-80.2,FL
2017.06.04,"Broward,FL",575,26.05,-80.2,FL
2017.06.01,"Broward,FL",576,26.05,-80.2,FL
2017.06.03,"Broward,FL",594,26.05,-80.2,FL
2017.06.03,"Broward,FL",608,26.05,-80.2,FL
2017.06.03,"Broward,FL",616,26.05,-80.2,FL
2017.06.03,"Broward,FL",617,26.05,-80.2,FL
2017.06.03,"Broward,FL",637,26.05,-80.2,FL
2017.06.03,"Broward,FL",640,26.05,-80.2,FL
2017.06.03,"Broward,FL",651,26.05,-80.2,FL
2017.06.03,"Broward,FL",661,26.05,-80.2,FL
2017.06.02,"Broward,FL",668,26.05,-80.2,FL
2017.06.01,"Broward,FL",691,26.05,-80.2,FL
2017.06.01,"Broward,FL",705,26.05,-80.2,FL
2017.06.02,"Broward,FL",738,26.05,-80.2,FL
2017.06.02,"Broward,FL",739,26.05,-80.2,FL
2017.06.02,"Broward,FL",740,26.05,-80.2,FL
2017.06.04,"Broward,FL",741,26.05,-80.2,FL
2017.06.01,"Broward,FL",743,26.05,-80.2,FL
2017.06.01,"Broward,FL",768,26.05,-80.2,FL
2017.06.01,"Broward,FL",781,26.05,-80.2,FL
2017.06.02,"Broward,FL",798,26.05,-80.2,FL
2017.06.01,"Broward,FL",810,26.05,-80.2,FL
2017.06.04,"Broward,FL",847,26.05,-80.2,FL
2017.06.02,"Broward,FL",898,26.05,-80.2,FL
2017.06.03,"Broward,FL",904,26.05,-80.2,FL
2017.06.01,"Broward,FL",909,26.05,-80.2,FL
2017.06.02,"Broward,FL",920,26.05,-80.2,FL
2017.06.01,"Broward,FL",1076,26.05,-80.2,FL
2017.06.01,"Broward,FL",1087,26.05,-80.2,FL
2017.06.01,"Broward,FL",1095,26.05,-80.2,FL
2017.06.02,"Broward,FL",1098,26.05,-80.2,FL
2017.06.04,"Broward,FL",1233,26.05,-80.2,FL
2017.06.02,"Broward,FL",1266,26.05,-80.2,FL
2017.06.03,"Broward,FL",1320,26.05,-80.2,FL
2017.06.03,"Broward,FL",1336,26.05,-80.2,FL
2017.06.03,"Broward,FL",1365,26.05,-80.2,FL
2017.06.03,"Broward,FL",1414,26.05,-80.2,FL
2017.06.04,"Broward,FL",1528,26.05,-80.2,FL
2017.06.02,"Broward,FL",1601,26.05,-80.2,FL
2017.06.02,"Broward,FL",1608,26.05,-80.2,FL
2017.06.03,"Broward,FL",1746,26.05,-80.2,FL
2017.06.02,"Broward,FL",1840,26.05,-80.2,FL
2017.06.02,"Broward,FL",1892,26.05,-80.2,FL
2017.06.02,"Broward,FL",1897,26.05,-80.2,FL
2017.06.03,"Broward,FL",1995,26.05,-80.2,FL
2017.06.03,"Broward,FL",2251,26.05,-80.2,FL
2017.06.01,"Broward,FL",2283,26.05,-80.2,FL
2017.06.03,"Broward,FL",2296,26.05,-80.2,FL
2017.06.02,"Broward,FL",2337,26.05,-80.2,FL
2017.06.04,"Broward,FL",2538,26.05,-80.2,FL
2017.06.02,"Broward,FL",2646,26.05,-80.2,FL
2017.06.04,"Broward,FL",2758,26.05,-80.2,FL
2017.06.03,"Broward,FL",2994,26.05,-80.2,FL
2017.06.02,"Broward,FL",3477,26.05,-80.2,FL
2017.06.01,"Broward,FL",3557,26.05,-80.2,FL
2017.06.01,"Broward,FL",3684,26.05,-80.2,FL
2017.06.03,"Broward,FL",4415,26.05,-80.2,FL
2017.06.01,"Broward,FL",6682,26.05,-80.2,FL
2017.06.02,"Broward,FL",18136,26.05,-80.2,FL
2017.06.03,"Brown,IN",533,39.28,-87.27,IN
2017.06.03,"Brown,MN",583,46.68,-92.33,MN
2017.06.01,"Brown,OH",1941,39.95,-84.07,OH
2017.06.01,"Brown,WI",555,43.17,-87.97,WI
2017.06.04,"Brown,WI",735,43.17,-87.97,WI
2017.06.02,"Brown,WI",809,43.17,-87.97,WI
2017.06.04,"Brown,WI",914,43.17,-87.97,WI
2017.06.03,"Brown,WI",926,43.17,-87.97,WI
2017.06.02,"Brown,WI",1193,43.17,-87.97,WI
2017.06.01,"Brown,WI",1230,43.17,-87.97,WI
2017.06.01,"Brown,WI",1923,43.17,-87.97,WI
2017.06.03,"Brown,WI",2404,43.17,-87.97,WI
2017.06.04,"Brown,WI",3174,43.17,-87.97,WI
2017.06.01,"Brunswick,NC",1705,34.28,-78.7,NC
2017.06.03,"Bryan,GA",685,34.9,-84.17,GA
2017.06.01,"Bryan,GA",744,34.9,-84.17,GA
2017.06.01,"Bryan,OK",746,36.62,-100.83,OK
2017.06.04,"Buchanan,IA",597,41.77,-91.25,IA
2017.06.03,"Buchanan,MO",586,37.22,-90.2,MO
2017.06.02,"Buchanan,MO",655,37.22,-90.2,MO
2017.06.01,"Buchanan,MO",731,37.22,-90.2,MO
2017.06.01,"Buchanan,MO",1949,37.22,-90.2,MO
2017.06.02,"Buchanan,VA",504,37.53,-79.68,VA
2017.06.04,"Buchanan,VA",568,37.53,-79.68,VA
2017.06.01,"Bucks,PA",528,40.07,-78.87,PA
2017.06.04,"Bucks,PA",529,40.07,-78.87,PA
2017.06.02,"Bucks,PA",533,40.07,-78.87,PA
2017.06.01,"Bucks,PA",537,40.07,-78.87,PA
2017.06.01,"Bucks,PA",601,40.07,-78.87,PA
2017.06.02,"Bucks,PA",631,40.07,-78.87,PA
2017.06.01,"Bucks,PA",655,40.07,-78.87,PA
2017.06.02,"Bucks,PA",709,40.07,-78.87,PA
2017.06.04,"Bucks,PA",808,40.07,-78.87,PA
2017.06.01,"Bucks,PA",832,40.07,-78.87,PA
2017.06.01,"Bucks,PA",874,40.07,-78.87,PA
2017.06.01,"Bucks,PA",886,40.07,-78.87,PA
2017.06.01,"Bucks,PA",1070,40.07,-78.87,PA
2017.06.01,"Bucks,PA",1517,40.07,-78.87,PA
2017.06.01,"Bucks,PA",1524,40.07,-78.87,PA
2017.06.03,"Bucks,PA",1600,40.07,-78.87,PA
2017.06.03,"Bucks,PA",1789,40.07,-78.87,PA
2017.06.01,"Bucks,PA",1891,40.07,-78.87,PA
2017.06.03,"Bucks,PA",1918,40.07,-78.87,PA
2017.06.03,"Bucks,PA",2065,40.07,-78.87,PA
2017.06.03,"Bucks,PA",2719,40.07,-78.87,PA
2017.06.03,"Bucks,PA",7923,40.07,-78.87,PA
2017.06.01,"Bucks,PA",13350,40.07,-78.87,PA
2017.06.03,"Buena Vista,IA",557,41.75,-90.73,IA
